2019-12-05 15:00:13+08,1009.39,0,1486,1691
2019-12-05 15:10:12+08,1009.43,0,1484,1689
2019-12-05 15:20:12+08,1009.41,0,1482,1687
2019-12-05 15:30:12+08,1009.32,0.5,1481,1686
2019-12-05 15:40:13+08,1009.17,0,1481,1686
2019-12-05 15:50:12+08,1009.08,0,1481,1686
2019-12-05 16:00:12+08,1009.09,0,1480,1685
2019-12-05 16:10:12+08,1009.16,0,1545,1750
2019-12-05 16:20:12+08,1009.24,0,1556,1761
2019-12-05 16:30:14+08,1009.29,0.5,1551,1756
2019-12-05 16:40:12+08,1009.25,0,1548,1753
2019-12-05 16:50:12+08,1009.38,0,1542,1747
2019-12-05 17:00:12+08,1009.59,0,1538,1743
2019-12-05 17:10:12+08,1009.75,0,1533,1738
2019-12-05 17:20:14+08,1009.96,0,1529,1734
2019-12-05 17:30:12+08,1010.08,0,1527,1732
2019-12-05 17:40:12+08,1010.06,0,1523,1728
2019-12-05 17:50:12+08,1010.27,0,1520,1725
2019-12-05 18:00:12+08,1010.39,0.5,1518,1723
2019-12-05 18:10:12+08,1010.46,0,1515,1720
2019-12-05 18:20:12+08,1010.57,0,1512,1717
2019-12-05 18:30:13+08,1010.66,0,1510,1715
2019-12-05 18:40:12+08,1010.74,0,1508,1713
